,bite_convert_date ,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,victim_zip
6772,2015-07-13,CAT,,,ORANGE,40208
6773,2015-07-19,DOG,CHICHAUHUA,MALE,BLK WHT,40205
6774,2015-07-21,DOG,LABRADOR RETRIV,,YELLOW,40243
6775,2015-07-21,CAT,,MALE,GRAY BRN,40207
6776,2015-07-12,DOG,PIT BULL,FEMALE,BUFF,
6777,2015-07-12,DOG,PIT BULL,MALE,BUFF,
6778,2015-07-12,DOG,PIT BULL,FEMALE,BRN WHITE,
6779,2015-07-21,DOG,BEAGLE,,,40216
6780,2015-07-18,DOG,,,,47136
6781,2015-07-08,DOG,BOXER,MALE,BRN WHITE,40228
6782,2015-07-23,CAT,,FEMALE,,40258
6783,2015-07-23,DOG,POODLE,FEMALE,GREY,40291
6784,2015-07-21,CAT,,MALE,ORANGE WHT,40214
6785,2015-07-24,CAT,,FEMALE,BLACK,40215
6786,2015-07-26,DOG,,MALE,BLCK WH GR,40211
6787,2015-07-25,DOG,COCKER SPAINEL,MALE,CHOC,40207
6788,2015-07-23,CAT,,FEMALE,SILVER,40223
6789,2015-07-24,DOG,GERM SHEPHERD,MALE,BLCK,40245
6790,2015-07-25,DOG,PUG,,BRN BLCK,40291
6791,2015-07-22,DOG,PIT BULL,FEMALE,TAN,40216
6792,2015-07-16,DOG,CATAHOULA,FEMALE,BR-WHT,40204
6793,2015-07-16,DOG,AAUST. TERR.,FEMALE,TRI,40204
6794,2015-07-21,DOG,BEAGLE,MALE,BLACK,40291
6795,2015-07-23,DOG,MIN PIN,MALE,RED/TAN,40217
6796,2015-07-27,DOG,LABRADOR RETRIV,FEMALE,BLK WHT,40211
6797,2015-07-27,DOG,,,,40207
6798,2015-07-28,DOG,GREAT PYRENEESE,MALE,TAN WHITE,40243
6799,2015-07-28,CAT,,MALE,BLCK WHITE,40272
6800,2015-07-26,DOG,GERM SHEPHERD,MALE,BLCK YELLO,40108
6801,2015-07-25,DOG,GERM SHEPHERD,MALE,BLK WHT,40214
6802,2015-07-28,DOG,PIT BULL,FEMALE,GRY WHITE,40212
6803,2015-07-29,DOG,GERM SHEPHERD,MALE,BLACK,40241
6804,2015-08-02,DOG,,MALE,BROWN,
6805,2015-08-02,DOG,,FEMALE,BLACK,40214
6806,2015-08-01,DOG,MASTIF,MALE,BLK BRINDL,40291
6807,2015-08-02,DOG,PIT BULL,,,40215
6808,2015-07-31,DOG,COLLIE,FEMALE,BLCK WHT,40206
6809,2015-07-19,CAT,,MALE,BLCK BRN,40222
6810,2015-07-29,CAT,,FEMALE,ORANGE,40245
6811,2015-07-31,DOG,DACHSHUND,MALE,LIGHT BROW,40215
6812,2015-08-03,DOG,BASSET HOUND,MALE,BRN BLK,40220
6813,2015-08-02,DOG,PIT BULL,MALE,BLK,40272
6814,2015-07-30,DOG,GERM SHEPHERD,MALE,BLK TAN,40272
6815,2015-07-25,DOG,,MALE,WHT BRN,40217
6816,2015-08-05,DOG,DOTSON,FEMALE,BLACK TAN,40223
6817,2015-08-05,DOG,,,,40223
6818,2015-08-07,CAT,,,,40206
6819,2015-08-08,CAT,,FEMALE,GRAY,40212
6820,2015-08-10,DOG,LABRADOR RETRIV,MALE,BLACK,40272
6821,2015-08-08,DOG,CHICHAUHUA,FEMALE,BRINDLE,40065
6822,2015-08-07,DOG,CHICHAUHUA,FEMALE,BROWN,40243
6823,2015-08-03,DOG,WELSH CORGI,MALE,TRI,40214
6824,2015-08-03,DOG,PIT BULL,FEMALE,TAN,
6825,2015-08-05,DOG,BOXER,MALE,BRINDLE,40215
6826,2015-08-01,CAT,,UNKNOWN,,40205
6827,2015-08-11,DOG,AAUST. TERR.,MALE,GR/WH/BLK,40219
6828,2015-08-11,DOG,DACHSHUND,UNKNOWN,BLACK/WHIT,40219
6829,2015-08-11,DOG,GERM SHEPHERD,MALE,BRWN/BLK,40210
6830,2015-08-11,CAT,,MALE,GREY & WHT,40245
6831,2015-08-14,DOG,PIT BULL,UNKNOWN,TAN/WHT,40014
6832,2015-08-10,DOG,BOXER,MALE,BRN WHITE,40299
6833,2015-08-10,DOG,CHICHAUHUA,MALE,BLACK,40272
6834,2015-08-12,DOG,,MALE,BRN BLK,40220
6835,2015-08-15,DOG,ENG. MASTIFF,FEMALE,BLONDE,40067
6838,2015-08-15,CAT,,UNKNOWN,,40217
6839,2015-08-15,DOG,ROTTWEILER,UNKNOWN,BLACK/BRN,40214
6840,2015-08-17,CAT,OTHER,MALE,GRAY,40272
6841,2015-08-17,DOG,LABRADOR RETRIV,FEMALE,BLACK,40299
6842,2015-08-17,DOG,BORDER COLLIE,MALE,BLCK WHITE,40219
6843,2015-08-14,DOG,COCKER SPAINEL,MALE,BLACK,40229
6844,2015-08-17,DOG,,FEMALE,TAN,40215
6845,2015-08-12,DOG,LABRADOR RETRIV,FEMALE,BROWN,40243
6846,2015-08-15,DOG,,MALE,BLK WHT,40241
6847,2015-08-14,DOG,GOLDEN LAB,MALE,YELLOW,40245
6848,2015-08-16,BAT,,,,40206
6849,2015-08-15,DOG,,,BRN BLACK,40241
6850,2015-08-20,DOG,GERM SHEPHERD,,BROWN BLK,40205
6853,2015-08-23,DOG,BOXER,MALE,BRN WHITE,40212
6854,2015-08-22,CAT,,MALE,GREY,40206
6855,2015-08-22,DOG,,FEMALE,WHITE,40218
6856,2015-08-23,DOG,,,,40229
6857,2015-08-23,DOG,PIT BULL,MALE,BLK WHTE,40202
6858,2015-08-22,DOG,,,,40210
6859,2015-08-21,DOG,PIT BULL,FEMALE,BRINDLE,40216
6860,2015-08-21,DOG,,,,40059
6861,2015-08-24,DOG,DOTSON,MALE,BROWN,40229
6862,2015-08-21,DOG,LABRADOR RETRIV,MALE,BLK/WHT,40212
6863,2015-08-19,DOG,SHIH TZU,UNKNOWN,BLACK,40212
6864,2015-08-19,CAT,,,,
6865,2015-08-26,DOG,GERM SHEPHERD,MALE,BRN/BLK,40214
6866,2015-08-26,DOG,,FEMALE,TAN,40241
6867,2015-08-27,DOG,TOY FOX TERRIER,UNKNOWN,BLK/WHT,40220
6868,2015-08-28,DOG,MALTASE,MALE,WHITE,40228
6869,2015-08-28,DOG,ENGLISH BULLDOG,FEMALE,FAWN/WHT,40241
6870,2015-08-29,DOG,OTHER,MALE,RED/BRWN,40222
6871,2015-08-27,DOG,GERM SHEPHERD,UNKNOWN,BLK/BRN,40245
6873,2015-08-29,DOG,,FEMALE,BRN/BLK,40245
6874,2015-08-28,DOG,YORKSHIRE TERRIER,FEMALE,RED/BLK,40241
6875,2015-08-29,DOG,BOXER,MALE,BLK/WHT,40241
6876,2015-08-26,DOG,BOXER,UNKNOWN,BLK WHT,40220
6877,2015-08-30,DOG,PIT BULL,UNKNOWN,,40272
6879,2015-08-31,DOG,PIT BULL,UNKNOWN,WHT/BRN,40220
6880,2015-09-01,DOG,LABRADOR RETRIV,UNKNOWN,BLACK,40206
6882,2015-09-02,DOG,SHEEP DOG,FEMALE,WHT/GRY,40222
6884,2015-09-03,DOG,CHICHAUHUA,,,40245
6885,2015-09-05,DOG,GERM SHEPHERD,MALE,BLK TAN,40218
6886,2015-09-05,DOG,BLACK LAB,MALE,BLACK,40241
6887,2015-09-05,DOG,PIT BULL,,BLK WHITE,36362
6888,2015-09-05,DOG,PIT BULL,MALE,BROWN,40213
6889,2015-09-03,DOG,PIT BULL,MALE,BLK WHTE,40222
6891,2015-09-06,DOG,,MALE,BLK WHT,40222
6892,2015-09-04,CAT,,MALE,WHTIE,40228
6894,2015-08-27,DOG,AAUST. TERR.,MALE,RED,40219
6895,2015-08-28,DOG,PIT BULL,MALE,BROWN,40162
6896,2015-09-05,DOG,CHICHAUHUA,FEMALE,BLK WHT,40202
6897,2015-09-06,DOG,PIT BULL,MALE,GRY WHT,40215
6898,2015-08-31,DOG,AM BULLDOG,MALE,WHT BRN,40215
6899,2015-08-28,DOG,CHICHAUHUA,MALE,BRN,40218
6900,2015-08-29,DOG,,MALE,GRY WHT,40216
6901,2015-09-01,CAT,,MALE,ORG WHT,40204
6902,2015-09-05,DOG,GERM SHEPHERD,FEMALE,BLK BRN,40291
6903,2015-09-13,DOG,,FEMALE,BROWN,40291
6904,2015-09-12,DOG,AAUST. TERR.,FEMALE,BRN BLCK,40272
6905,2015-09-10,DOG,TOY POODLE,MALE,BROWN,40220
6906,2015-09-11,CAT,,MALE,WHT/BRN,40205
6907,2015-09-12,DOG,RAT TERRIER,MALE,WHT BLACK,40243
6908,2015-09-13,CAT,,FEMALE,BLK TAN,40299
6909,2015-09-13,CAT,,MALE,GRAY,40223
6910,2015-09-13,CAT,,MALE,BLK WHT,40205
6911,2015-09-11,DOG,ST BERNARD,UNKNOWN,,47130
6912,2015-09-13,DOG,GERM SHEPHERD,MALE,BLACK BRN,40215
6913,2015-09-08,DOG,COLLIE,FEMALE,BRN WHT,40215
6914,2015-09-04,DOG,ROTTWEILER,,,40215
6915,2015-09-10,DOG,PIT BULL,MALE,SILVER WHT,40258
6916,2015-09-15,DOG,SIBERAN HUSKY,MALE,BRN WHT,40214
6917,2015-09-10,DOG,PIT BULL,MALE,BLU WHITE,40160
6918,2015-09-07,DOG,SHIH TZU,FEMALE,WHT GRY,40217
6919,2015-09-11,DOG,SHEEP DOG,FEMALE,WHITE,40241
6920,2015-09-14,DOG,,,BROWN,40214
6921,2015-09-15,DOG,PIT BULL,FEMALE,TAN,40213
6922,2015-09-16,DOG,PIT BULL,FEMALE,BLK WHT,40218
6923,2015-09-14,CAT,,MALE,,40220
6925,2015-09-16,DOG,PIT BULL,MALE,BROWN,40272
6926,2015-09-12,DOG,,MALE,BLACK WHT,40216
6927,2015-09-17,HORSE,,,BROWN,40220
6928,2015-09-17,,,,,40218
6929,2015-09-16,CAT,,FEMALE,BLK,40222
6930,2015-09-17,DOG,COLLIE,MALE,BLK TAN,40217
6931,2015-09-18,DOG,,MALE,BROWN,40206
6932,2015-09-06,DOG,BOXER,,BROWN,40222
6933,2015-09-18,CAT,,,,40291
6934,2015-09-20,DOG,AMER. BULL DOG,MALE,BLK WHT,40223
6935,2015-09-18,DOG,PIT BULL,,,40208
6936,2015-09-19,DOG,LABRADOR RETRIV,MALE,GREY,40220
6937,2015-09-21,DOG,,FEMALE,WHT BROWN,40214
6938,2015-09-21,DOG,LABRADOR RETRIV,MALE,BLK,40218
6939,2015-09-20,DOG,,,WHT BROWN,40219
6941,2015-09-21,DOG,CANE CORSO,MALE,GRAY,40203
6942,2015-09-22,DOG,AAUST. TERR.,,,40299
6943,2015-09-19,DOG,PIT BULL,FEMALE,WHT BRN,46227
6944,2015-09-17,DOG,,FEMALE,WHT BRN,40299
6945,2015-09-10,CAT,,MALE,BRN TABBY,40205
6946,2015-09-17,DOG,PIT BULL,MALE,WHT BLK,40212
6947,2015-09-14,DOG,PIT BULL,MALE,GRAY,40272
6948,2015-09-19,DOG,PIT BULL,MALE,BRN WHT,40212
6949,2015-09-20,DOG,BOXER,FEMALE,WHITE BRN,
6950,2015-09-22,DOG,,,BROWN,40299
6951,2015-09-23,DOG,,,,40219
6952,2015-09-23,DOG,ROTTWEILER,MALE,BLCK BRN,40218
6953,2015-09-25,CAT,,,,40217
6954,2015-09-28,CAT,,MALE,GREY WHT,40215
6955,2015-09-26,DOG,PIT BULL,FEMALE,BRINDLE,40229
6956,2015-09-25,DOG,PIT BULL,MALE,BLUE WHTE,40228
6957,2015-09-18,DOG,YORKSHIRE TERRIER,UNKNOWN,BLK BRN,40229
6958,2015-09-27,DOG,LABRADOR RETRIV,MALE,BLK,40223
6959,2015-09-30,DOG,PIT BULL,MALE,BLONDE,40222
6960,2015-10-01,DOG,PIT BULL,,TAN,40213
6961,2015-10-01,CAT,,,RED TABBY,40215
6963,2015-10-02,DOG,GERM SHEPHERD,MALE,BLAK TAN,40299
6964,2015-10-02,CAT,,,,40219
6965,2015-10-05,DOG,HUSKY,MALE,WHITE,
6966,2015-10-06,DOG,PIT BULL,,,40211
6967,2015-10-05,DOG,DOBERMAN,MALE,RED,40217
6968,2015-10-06,CAT,,,GRAY BLK,40206
6969,2015-10-07,DOG,,MALE,BLK BRN,40219
6970,2015-09-27,DOG,GERM SHEPHERD,MALE,BLK BRN,40218
6971,2015-09-29,DOG,GERM SHEPHERD,FEMALE,BRN TAN,40207
6972,2015-10-04,DOG,CHICHAUHUA,MALE,BLK TAN,40215
6973,2015-10-01,DOG,CHICHAUHUA,MALE,BRN,40218
6974,2015-10-01,DOG,PIT BULL,MALE,GRY WHIT,40215
6975,2015-10-04,DOG,SIBERAN HUSKY,FEMALE,TAN GRAY,40219
6976,2015-10-04,DOG,PIT BULL,MALE,BLACK,40211
6977,2015-10-10,CAT,,UNKNOWN,,40206
6978,2015-10-10,DOG,SHIH TZU,MALE,WHITE TAN,40299
6979,2015-10-11,DOG,COON HOUND,MALE,TRI,40216
6980,2015-10-09,DOG,CANE CORSO,,,40210
6981,2015-10-11,DOG,FOX TERRIER,FEMALE,BRENDLE,40209
6982,2015-10-09,DOG,CHICHAUHUA,UNKNOWN,,40291
6983,2015-10-10,CAT,,MALE,WH/GR/BLK,40205
6984,2015-10-08,DOG,COLLIE,,WHT/YEL,40299
6985,2015-10-08,CAT,,UNKNOWN,GREY,40205
6986,2015-10-12,DOG,BEAGLE,MALE,BROWN,40291
6987,2015-10-12,DOG,,UNKNOWN,,40223
6988,2015-10-12,DOG,MASTIF,MALE,YELLOW/BLK,40214
6989,2015-10-13,CAT,,FEMALE,ORANGE WHT,40215
6990,2015-10-14,DOG,CANE CORSO,MALE,BRINDLE,40216
6991,2015-10-15,DOG,,,,40218
6992,2015-10-15,DOG,GERM SHEPHERD,MALE,BLK BRN,40219
6993,2015-10-14,CAT,,MALE,GRY BLK,40299
6994,2015-10-15,DOG,GERM SHEPHERD,MALE,RED,40258
6995,2015-10-16,CAT,,MALE,BLACK,40203
6996,2015-10-14,DOG,PIT BULL,MALE,FAWN WHT,40212
6997,2015-10-05,DOG,PIT BULL,MALE,GRAY,40210
6998,2015-10-11,CAT,,FEMALE,YELLOW WHI,40220
6999,2015-10-12,DOG,BEAGLE,MALE,TRI,40216
7000,2015-10-08,DOG,,FEMALE,WHTIE BRN,40215
7001,2015-10-15,DOG,OTHER,,TAN,40023
7002,2015-10-16,DOG,BOXER,,BRN WHT,40212
7003,2015-10-16,DOG,PIT BULL,FEMALE,CREAM WHT,40299
7004,2015-10-15,CAT,,,WHT YELLOW,40291
7005,2015-10-19,DOG,DACHSHUND,FEMALE,BRN,40165
7006,2015-10-17,DOG,,,,40217
7007,2015-10-20,DOG,GERM SHEPHERD,FEMALE,WHT BRN,40299
7008,2015-10-20,DOG,,,BROWN,40210
7009,2015-10-21,DOG,PIT BULL,,,40203
7010,2015-10-20,DOG,,,,40210
7011,2015-10-22,DOG,LABRADOR RETRIV,MALE,BLACK,40216
7012,2015-10-25,DOG,POMERANIAN,MALE,TAN,42701
7013,2015-10-25,DOG,SHIH TZU,MALE,BLK/WH/BR,40291
7014,2015-10-18,DOG,PIT BULL,MALE,GREY/BRIN,40215
7015,2015-10-15,CAT,,UNKNOWN,WHT/BRN,40291
7016,2015-10-20,DOG,PIT BULL,MALE,FAW/WHT,40212
7017,2015-10-16,DOG,PIT BULL,FEMALE,BRINDLE,40214
7018,2015-10-16,DOG,GERM SHEPHERD,MALE,BRN/WHT,40245
7019,2015-10-24,DOG,SCOTTISH TER.,MALE,WHITE,40220
7020,2015-10-23,DOG,GREAT DANE,MALE,GREY,40065
7021,2015-10-26,DOG,CHOW CHOW,MALE,BRN WHT,40229
7022,2015-10-26,CAT,,,,40205
7023,2015-10-26,CAT,,MALE,GINGER TAB,40205
7024,2015-10-27,DOG,GERM SHEPHERD,MALE,BLACK,40299
7025,2015-10-27,DOG,DOBERMAN,,BLACK,40216
7026,2015-10-28,DOG,CHOW CHOW,FEMALE,TAN,40291
7027,2015-10-27,DOG,LABRADOR RETRIV,MALE,TAN,40228
7028,2015-10-25,RACCOON,,,,40241
7029,2015-10-30,DOG,,FEMALE,,40217
7030,2015-10-31,CAT,,MALE,GRY BLK,40223
7031,2015-11-01,CAT,,FEMALE,GRY BLK,40218
7032,2015-11-02,CAT,,,GRAY BLK,40291
7033,2015-10-24,DOG,GERM SHEPHERD,MALE,BLK BRN,40216
7034,2015-10-26,DOG,BOXER,FEMALE,RED,40272
7035,2015-11-01,DOG,BOXER,FEMALE,BRINDLE WH,40299
7036,2015-10-28,DOG,GERM SHEPHERD,MALE,BLK TAN,40228
7037,2015-10-31,DOG,LABRADOR RETRIV,FEMALE,BLACK,40222
7038,2015-11-02,DOG,CHICHAUHUA,MALE,GRAY,40258
7039,2015-11-03,DOG,,FEMALE,BLK WHT,40258
7040,2015-11-03,DOG,SIBERAN HUSKY,MALE,,40241
7041,2015-11-03,DOG,BEAGLE,MALE,BRN WHT BL,40229
7042,2015-11-03,DOG,AAUST. TERR.,FEMALE,MULTI,40165
7043,2015-10-24,CAT,,MALE,BRN TAB WH,40212
7044,2015-10-30,DOG,LABRADOR RETRIV,MALE,BLK GRY,40047
7045,2015-10-25,DOG,PIT BULL,FEMALE,BRN WHT,40215
7046,2015-11-04,DOG,,FEMALE,BLONDE,40220
7047,2015-11-04,CAT,,MALE,ORANGE,40218
7048,2015-11-04,RACCOON,,,BLK GRAY,40204
7049,2015-11-08,DOG,PIT BULL,FEMALE,GRAY,40291
7050,2015-11-06,DOG,,,,40261
7051,2015-11-07,DOG,CHICHAUHUA,MALE,BLONDE,40299
7052,2015-11-08,DOG,LABRADOR RETRIV,FEMALE,BLACK & WH,40212
7053,2015-11-07,DOG,,,BLACK WHIT,40218
7054,2015-11-08,DOG,,FEMALE,WHITE,40291
7055,2015-11-04,CAT,,MALE,ORG WHT,40222
7056,2015-11-04,CAT,,FEMALE,WHT GRY,40229
7057,2015-11-07,DOG,PIT BULL,FEMALE,BRN WHITE,40215
7058,2015-11-04,DOG,,MALE,BRN WHT,40215
7059,2015-11-04,DOG,RED HEELER,MALE,BLK BRN,40216
7060,2015-11-09,DOG,PIT BULL,,BRN WHT,40228
7061,2015-11-09,DOG,POODLE,MALE,BLK WHT,40205
7062,2015-11-10,DOG,,FEMALE,RED,40299
7064,2015-11-08,DOG,GERM SHEPHERD,MALE,TAN WHT,40160
7065,2015-11-11,DOG,DOBERMAN,MALE,BLK BRN,40299
7066,2015-11-11,DOG,BEAGLE,MALE,WHT BRN,40223
7067,2015-11-10,DOG,,FEMALE,WHITE,40059
7068,2015-11-10,DOG,YORKSHIRE TERRIER,,BROWN SILV,40214
7069,2015-11-11,DOG,BOXER,MALE,BRINDLE,40216
7070,2015-11-14,DOG,GERM SHEPHERD,,BROWN,40215
7071,2015-11-14,,,,,40223
7072,2015-11-15,DOG,PIT BULL,FEMALE,BLACK,40272
7073,2015-11-16,DOG,PIT BULL,FEMALE,BRINDLE,40218
7074,2015-11-16,CAT,,FEMALE,GRAY WHT,40222
7075,2015-11-15,CAT,,FEMALE,TABBY,40207
7076,2015-11-16,CAT,,MALE,BROWN,40299
7077,2015-11-02,DOG,,MALE,YELLOW WHT,40219
7078,2015-11-16,DOG,ROTTWEILER,MALE,BLK TAN,40203
7079,2015-11-15,CAT,,,BLACK,40219
7080,2015-11-02,DOG,PIT BULL,MALE,WHT BRN,40223
7081,2015-11-18,DOG,,MALE,FAWN WHT,40223
7082,2015-11-17,DOG,BASSET HOUND,MALE,TRICOLOR,40216
7083,2015-11-19,DOG,LABRADOR RETRIV,,BLK WHT,40272
7084,2015-11-20,DOG,BEAGLE,MALE,BRN WHT,40218
7085,2015-11-11,DOG,CHOW CHOW,FEMALE,SILVER,40206
7086,2015-11-20,DOG,PIT BULL,,,40212
7087,2015-11-21,CAT,,FEMALE,BLK WHITE,40218
7088,2015-11-23,DOG,AAUST. TERR.,FEMALE,BLK WHT,40211
7089,2015-11-22,DOG,GERM SHEPHERD,MALE,BLK BRN,40291
7090,2015-11-22,DOG,PUG,MALE,BRN,40216
7091,2015-11-22,CAT,,,,40228
7092,2015-11-28,DOG,PIT BULL,,,40211
7093,2015-11-27,CAT,,MALE,WHT/ORANGE,40228
7094,2015-11-25,DOG,AIREDALE TER.,FEMALE,BLK TAN,40243
7095,2015-11-26,DOG,PIT BULL,MALE,TAN/WHT,40210
7096,2015-11-26,DOG,PIT BULL,MALE,BLK/WHT,40215
7097,2015-11-26,CAT,,UNKNOWN,WHT/BLK,40216
7098,2015-11-30,DOG,GERM SHEPHERD,FEMALE,BLACK BRN,40223
7099,2015-11-30,DOG,,MALE,BLONDE,40223
7100,2015-11-24,DOG,PIT BULL,MALE,BRINDLE,40343
7101,2015-11-25,DOG,ROTTWEILER,MALE,BLACK,40218
7102,2015-11-29,DOG,MALTASE,MALE,,40203
7103,2015-12-01,DOG,CHICHAUHUA,MALE,BROWN,40208
7104,2015-12-03,DOG,DOTSON,MALE,BROWN,40258
7105,2015-12-06,DOG,WEINER DOG,FEMALE,CHOC/GREY,40214
7106,2015-12-06,CAT,,FEMALE,BLK WHT,40205
7107,2015-12-04,CAT,,FEMALE,BRN BLK,40299
7108,2015-12-06,DOG,BOSTON TERRIER,UNKNOWN,,40299
7109,2015-12-08,DOG,COCKER SPAINEL,MALE,TRI/LIVER,40218
7110,2015-12-08,DOG,,,BROWN WHT,40218
7111,2015-12-09,CAT,,FEMALE,RED BLONDE,40299
7112,2015-12-08,DOG,,,BRN BEIGE,40059
7113,2015-12-09,DOG,BOXER,FEMALE,BROWN,40207
7114,2015-11-30,DOG,PIT BULL,,GREY WHT,40218
7115,2015-12-02,DOG,PIT BULL,MALE,WHT TAN,40258
7116,2015-12-04,DOG,ROTTWEILER,MALE,BLK TAN,40204
7117,2015-11-26,DOG,CHICHAUHUA,MALE,TAN,40272
7118,2015-12-11,DOG,PIT BULL,MALE,BLACK WHIT,40212
7119,2015-12-11,DOG,,MALE,WHT/BRN,40214
7120,2015-12-13,DOG,BORDER COLLIE M,MALE,BLK/WHT,40219
7121,2015-12-11,DOG,,MALE,TAN,40291
7122,2015-12-12,DOG,PIT BULL,FEMALE,BLUE,40258
7123,2015-12-10,DOG,LABRADOR RETRIV,UNKNOWN,BLACK,40220
7124,2015-12-09,DOG,SHIH TZU,MALE,BLK/WHT,40291
7125,2015-12-11,DOG,MALAMUTE,FEMALE,,40245
7126,2015-12-13,DOG,,UNKNOWN,,40118
7127,2015-12-14,DOG,,UNKNOWN,BRN/WHT,40218
7128,2015-12-12,DOG,,MALE,BLONDE,40216
7129,2015-12-14,DOG,,,,40220
7130,2015-12-15,DOG,PIT BULL,,BLACK,40202
7131,2015-11-28,DOG,,,,40203
7132,2015-12-16,DOG,PIT BULL,MALE,BROWN,40229
7133,2015-12-10,DOG,BASSET HOUND,MALE,,40220
7134,2015-12-17,CAT,,MALE,WHT GREY,40215
7135,2015-12-17,DOG,PIT BULL,,,40204
7136,2015-12-18,DOG,,,,40214
7137,2015-12-18,DOG,PIT BULL,MALE,BRN WHT,
7138,2015-12-19,DOG,,,,
7139,2015-12-21,DOG,SHIH TZU,,,40206
7140,2015-12-20,DOG,PIT BULL,MALE,BROWN WHT,40205
7141,2015-12-05,CAT,,,,40215
7142,2015-12-18,CAT,,MALE,BLACK,40165
7143,2015-12-24,DOG,PIT BULL,MALE,BLACK,40229
7144,2015-12-24,CAT,,,BLACK,40299
7146,2015-12-24,CAT,,FEMALE,TORTIE,40014
7147,2015-12-24,CAT,,MALE,BLK,40299
7148,2015-12-24,DOG,SHIH TZU,FEMALE,GRY WHT,40211
7149,2015-12-27,DOG,GOLD RETRIEVER,,,40291
7150,2015-12-26,CAT,,MALE,GRY BRN,34952
7151,2015-12-29,DOG,AAUST. TERR.,MALE,BLK BRN,40299
7152,2015-12-29,DOG,,,,40223
7153,2015-12-29,DOG,BEAGLE,FEMALE,WHT BRN,40204
7154,2015-12-30,DOG,,,BLACK,40258
7155,2015-12-31,DOG,PIT BULL,MALE,BRINDLE,40220
7156,2016-01-04,DOG,,UNKNOWN,,40217
7157,2016-01-01,DOG,IRISH SPANIEL,FEMALE,WHT/BROWN,53704
7158,2016-01-03,DOG,PIT BULL,UNKNOWN,BLK,40229
7159,2016-01-02,DOG,COCKER SPAINEL,MALE,MULTI COLO,40216
7160,2016-01-03,DOG,HUSKY,MALE,WHITE,40291
7161,2016-01-02,DOG,OTHER,MALE,GOLD RED,40218
7162,2016-01-01,DOG,PIT BULL,FEMALE,GRY/WHT,40108
7163,2015-12-31,DOG,GERM SHEPHERD,UNKNOWN,,40207
7164,2015-12-30,DOG,BASSET HOUND,UNKNOWN,TAN WHT,40207
7165,2015-12-29,DOG,BOXER,MALE,,40299
7167,2016-01-02,DOG,PIT BULL,,BLK WHT,40206
7168,2016-01-02,DOG,CHOW CHOW,MALE,RED,40241
7169,2016-01-02,DOG,GERM SHEPHERD,MALE,BLK WHT,40207
7170,2015-12-28,DOG,BORDER COLLIE,,BLK,40511
7171,2015-12-31,DOG,PIT BULL,MALE,BRN WHT,40216
7172,2016-01-03,DOG,ENGLISH BULLDOG,FEMALE,BRN WHT,40216
7173,2016-01-06,DOG,,FEMALE,WHITE,40216
7174,2015-01-06,DOG,PIT BULL,MALE,BRN WHT,40245
7175,2016-01-08,DOG,ENGLISH BULLDOG,MALE,,40291
7176,2016-01-08,DOG,GERM SHEPHERD,MALE,BLK BRN,
7177,2016-01-07,CAT,,MALE,ORANGE WHT,40220
7178,2016-01-09,DOG,,,,40243
7179,2016-01-09,DOG,BULL DOG,MALE,TAN WHT,40214
7180,2016-01-07,DOG,PIT BULL,FEMALE,BRN WHT,40211
7181,2016-01-02,DOG,PIT BULL,MALE,BRN WHT,40211
7182,2016-01-05,DOG,GERM SHEPHERD,MALE,BLK WHT,40178
7183,2016-01-03,DOG,GERM SHEPHERD,MALE,BLK TAN,40291
7184,2016-01-11,DOG,,MALE,WHT BRN,40165
7185,2016-01-08,CAT,,,,40299
7186,2016-01-12,CAT,,MALE,BLK WHT,40033
7187,2016-01-08,DOG,BEAGLE,MALE,GOLD WHT,40214
7188,2016-01-09,CAT,,FEMALE,TAN CHOC,40422
7189,2016-01-11,DOG,LABRADOR RETRIV,MALE,YELLOW,40215
7190,2016-01-13,DOG,GERM SHEPHERD,MALE,BLK BRN,40291
7191,2016-01-16,DOG,PIT BULL,,,40204
7192,2016-01-15,DOG,LABRADOR RETRIV,FEMALE,WHT BRINDL,47166
7193,2016-01-17,CAT,,FEMALE,,40165
7194,2016-01-19,DOG,MALTASE,,WHITE,40216
7195,2016-01-20,DOG,,,,40299
7196,2016-01-18,DOG,PIT BULL,FEMALE,WHT BRN,40211
7197,2016-01-07,DOG,,MALE,RED WHT,40223
7198,2016-01-19,DOG,GERM SHEPHERD,MALE,BLK,40218
7199,2016-01-17,DOG,PIT BULL,MALE,BRN WHT,40213
7200,2016-01-06,DOG,GERM SHEPHERD,MALE,BRN BLK,47150
7201,2016-01-14,DOG,GERM SHEPHERD,FEMALE,BRN BLK,40258
7202,2016-01-14,DOG,PIT BULL,,WHT BRN,40212
7203,2016-01-13,CAT,,FEMALE,CALICO,40215
7205,2016-01-20,DOG,CHICHAUHUA,FEMALE,BROWN,40214
7206,2016-01-22,DOG,BLACK LAB,MALE,BLK,40222
7207,2016-01-24,CAT,,MALE,GRAY,40229
7208,2016-01-24,CAT,,MALE,SILVER TAB,40220
7209,2016-01-24,DOG,,,BLACK,40218
7210,2016-01-22,DOG,,MALE,WHT BRN,40229
7211,2016-01-22,DOG,LABRADOR RETRIV,FEMALE,BLACK,40243
7212,2016-01-22,,,,,40245
7213,2016-01-23,CAT,,,,40218
7214,2016-01-25,DOG,PIT BULL,FEMALE,TAN WHT,40118
7215,2016-01-25,DOG,AMER. BULL DOG,FEMALE,WHT BRN,40011
